customer_id,name,age,gender,state,signup_date,email,phone_number,subscribe
CUST0590,Kasiran,47,1,Kalimantan Timur,2024-12-04,hardi57@example.com,8519926904,1
CUST0591,Mitra,62,1,Sulawesi Selatan,2024-11-21,mitra_96@example.com,80074153153,1
CUST0592,Arta,35,1,Maluku Utara,2024-11-03,202arta@example.com,858833371,1
CUST0593,Faizah,53,0,Jawa Tengah,2025-01-22,570faizah@example.com,834638969,1
CUST0594,Gina,41,0,Gorontalo,2023-12-25,shanialailasari@example.net,818590978872,0
CUST0595,Siti,45,0,Sulawesi Selatan,2024-10-16,hadi28@example.net,811047236,1
CUST0596,Lega,59,1,Sulawesi Utara,2025-03-21,877lega@example.com,863039556,1
CUST0597,Paulin,56,0,Nusa Tenggara Barat,2025-04-17,lprasetyo@example.net,8705514829,1
CUST0598,Jindra,39,1,Aceh,2025-06-04,jindra13@example.com,877080305,1
CUST0599,Jaeman,60,1,Kalimantan Tengah,2024-10-30,jaeman_80@example.com,819937348329,1
CUST0600,Lukman,22,1,Sumatera Barat,2024-06-27,lukman_28@example.com,8244948694,0
CUST0601,Asirwanda,21,1,Banten,2024-03-04,asirwanda_21@example.com,8431403682,1
CUST0602,Kani,22,0,Bali,2025-08-06,kani_93@example.com,843755267,0
CUST0603,Ganjaran,26,1,DI Yogyakarta,2025-07-09,gharyanti@example.com,892960549777,1
CUST0604,Laswi,50,1,Jawa Tengah,2024-10-23,faizahirawan@example.org,84033451513,1
CUST0605,Titin,61,0,Maluku Utara,2024-08-16,ppurwanti@example.net,871369497965,1
CUST0606,Zulfa,63,0,Lampung,2024-09-18,zulfa_40@example.com,8997409873,1
CUST0607,Bala,65,1,Sulawesi Tenggara,2024-06-05,prabuwasita@example.net,862223646800,0
CUST0608,Nova,33,0,Kalimantan Selatan,2025-06-13,hasanahdarijan@example.net,879131319,1
CUST0860,Winda,38,0,Banten,2025-08-09,549winda@example.com,873339264,1
CUST0609,Karsana,41,1,Aceh,2024-06-01,672karsana@example.com,84372668323,0
CUST0610,Salsabila,29,0,Sulawesi Tenggara,2024-03-17,salsabila_71@example.com,822887770616,1
CUST0611,Gilda,41,0,Maluku Utara,2025-05-02,620gilda@example.com,813990681066,1
CUST0612,Jane,56,0,Jawa Barat,2025-01-04,bakiono12@example.com,814511115358,1
CUST0613,Tira,41,0,DI Yogyakarta,2023-10-25,paris03@example.com,8821442514,1
CUST0614,Ibun,38,1,Bengkulu,2024-04-04,hari52@example.com,805834605547,1
CUST0615,Aurora,41,0,Bali,2024-02-20,439aurora@example.com,808862476,1
CUST0616,Yessi,27,0,Aceh,2024-07-27,921yessi@example.com,8121074803,1
CUST0617,Vanya,18,0,Sulawesi Tengah,2025-01-24,yusamah@example.org,83616720096,1
CUST0618,Irsad,42,1,Kalimantan Timur,2025-03-07,karimah84@example.com,8612884980,1
CUST0619,Tirta,60,1,Sulawesi Tenggara,2024-09-20,legawawacana@example.net,884902099,1
CUST0620,Mustika,61,1,Lampung,2024-10-08,nainggolanwakiman@example.com,88513080865,0
CUST0621,Najam,50,1,Jawa Tengah,2024-02-20,najam_35@example.com,897219775372,1
CUST0622,Limar,46,1,Kalimantan Utara,2024-10-14,permadidewi@example.net,886603515,0
CUST0623,Yuliana,50,0,Banten,2024-07-20,dewimegantara@example.net,8627817507,1
CUST0624,Saiful,58,1,Kepulauan Bangka Belitung,2024-04-10,xpradana@example.org,81432596102,1
CUST0625,Rahayu,27,0,DI Yogyakarta,2024-12-11,941rahayu@example.com,8660743548,0
CUST0626,Ida,21,0,Kalimantan Selatan,2024-08-21,usadamila@example.org,89782150978,1
CUST0627,Jelita,22,0,Riau,2023-11-30,jelita_54@example.com,8407248064,1
CUST0628,Hani,48,0,Gorontalo,2023-12-08,842hani@example.com,852846720,1
CUST0629,Baktiadi,37,1,Aceh,2024-04-14,820baktiadi@example.com,886652148046,1
CUST0630,Ophelia,47,0,Maluku Utara,2024-08-24,himawan20@example.org,81451106781,1
CUST0631,Gamanto,52,1,Kalimantan Utara,2023-12-30,464gamanto@example.com,871028575,1
CUST0632,Vanesa,28,0,Papua,2023-10-03,vanesa474@example.com,8433804243,0
CUST0633,Samsul,57,1,Aceh,2024-06-10,candrayolanda@example.com,80578570905,1
CUST0634,Cemeti,34,1,Banten,2024-04-04,cemplunkwidodo@example.com,852504513,1
CUST0635,Wahyu,20,1,Sumatera Utara,2025-03-15,budisitumorang@example.net,845369362416,0
CUST0636,Mustika,41,1,Sulawesi Tenggara,2024-03-28,bala07@example.com,8806412674,1
CUST0637,Rina,48,0,Sumatera Selatan,2024-12-04,94rina@example.com,828801022,1
CUST0638,Utama,50,1,Nusa Tenggara Barat,2025-05-10,hasanahokto@example.org,815295768,1
CUST0639,Damar,43,1,Jambi,2024-02-16,damar_13@example.com,899735272,1
CUST0640,Prakosa,53,1,Jawa Tengah,2023-09-26,prakosa_11@example.com,8974622595,1
CUST0641,Jagaraga,60,1,Banten,2023-10-07,107jagaraga@example.com,8990445119,1
CUST0642,Dina,19,0,Sulawesi Barat,2024-06-08,dina54@example.com,802910809000,1
CUST0643,Kemal,18,1,Jawa Barat,2025-07-23,923kemal@example.com,883034661,1
CUST0644,Genta,53,0,Jawa Barat,2024-12-09,genta_14@example.com,88375011629,1
CUST0645,Citra,53,0,Maluku,2024-12-12,citra_23@example.com,89832362663,0
CUST0646,Rafi,42,1,Maluku Utara,2024-08-23,emin81@example.org,87520182694,0
CUST0647,Upik,20,1,Sulawesi Selatan,2025-03-21,faizah37@example.net,823077372,1
CUST0648,Lidya,48,0,DKI Jakarta,2025-04-22,uwaisjamil@example.com,83566634506,1
CUST0649,Caturangga,41,1,Nusa Tenggara Timur,2024-02-15,padmasariganjaran@example.net,842940543,1
CUST0650,Edi,33,1,Banten,2023-11-10,66edi@example.com,823265292645,1
CUST0651,Karsa,51,1,Sulawesi Utara,2024-01-01,karsa639@example.com,81101529747,1
CUST0652,Jatmiko,28,1,Kalimantan Tengah,2024-04-19,ika39@example.net,839344864,1
CUST0653,Salimah,32,0,Lampung,2025-02-04,salimah_81@example.com,844492489852,0
CUST0654,Empluk,48,1,Banten,2024-07-05,bagas61@example.org,816856958,0
CUST0655,Galak,25,1,DKI Jakarta,2025-03-20,galak873@example.com,814018461,0
CUST0656,Damar,58,1,Nusa Tenggara Barat,2025-06-26,mustofa35@example.com,85527810726,1
CUST0657,Kartika,24,0,Jawa Barat,2025-07-15,salwa82@example.com,888762476,1
CUST0658,Jagaraga,56,1,DI Yogyakarta,2025-04-02,fujiatidaryani@example.com,86284863979,0
CUST0659,Gaiman,50,1,Gorontalo,2024-09-30,gaiman_38@example.com,843988791,1
CUST0660,Ade,30,0,Papua,2024-02-02,978ade@example.com,82838046583,0
CUST0662,Gada,47,1,Kalimantan Selatan,2024-10-21,gada939@example.com,839506973293,1
CUST0663,Melinda,41,0,Jawa Timur,2025-01-12,989melinda@example.com,8605603918,1
CUST0664,Michelle,25,0,Kalimantan Selatan,2025-03-26,408michelle@example.com,837828266,1
CUST0665,Prakosa,50,1,Papua,2025-07-12,humaira13@example.net,879933014807,0
CUST0666,Jaiman,63,1,Gorontalo,2025-03-25,swahyuni@example.net,8468511994,1
CUST0667,Balijan,25,1,Gorontalo,2024-11-27,ksuryatmi@example.net,874544345358,1
CUST0668,Ajimat,60,1,Sulawesi Utara,2024-05-27,ajimat722@example.com,883294231,1
CUST0669,Dalimin,31,1,Kalimantan Timur,2023-11-15,ssantoso@example.net,8894840598,0
CUST0670,Bakti,36,1,Lampung,2025-09-18,bakti_14@example.com,81997368461,1
CUST0671,Ismail,40,1,Kepulauan Bangka Belitung,2024-03-08,ismail168@example.com,8283514490,1
CUST0672,Kartika,38,0,Riau,2024-01-30,xpratiwi@example.net,806240356,1
CUST0673,Pia,30,0,Bengkulu,2024-02-28,oktavianihartaka@example.net,8243723031,0
CUST0674,Vicky,53,0,Sumatera Selatan,2024-09-09,vicky_20@example.com,848677025,1
CUST0675,Saka,29,1,Aceh,2024-12-20,gandirahayu@example.org,89549132065,1
CUST0676,Mila,64,0,Sumatera Barat,2024-08-30,mila966@example.com,81965795730,1
CUST0677,Gawati,60,0,Sumatera Selatan,2024-10-03,wibisonoedi@example.org,836399186101,1
CUST0678,Halima,42,0,Nusa Tenggara Barat,2025-04-28,iuwais@example.net,843115878464,1
CUST0680,Tania,52,0,Kalimantan Selatan,2024-09-06,galionowasita@example.net,85024295384,0
CUST0681,Gina,34,0,DI Yogyakarta,2025-09-04,mandasarihasta@example.com,886383735430,0
CUST0682,Agnes,30,0,Sulawesi Tengah,2025-03-10,jagapatiwasita@example.com,802302768,1
CUST0683,Aisyah,21,0,Banten,2025-02-11,agusadriansyah@example.net,86445039754,1
CUST0684,Zamira,20,0,Nusa Tenggara Barat,2024-01-03,863zamira@example.com,814042975117,1
CUST0685,Jaiman,41,1,Sulawesi Selatan,2024-08-11,jaiman538@example.com,818103569,1
CUST0686,Slamet,41,1,Gorontalo,2024-02-28,144slamet@example.com,825675276374,1
CUST0687,Viktor,31,1,DKI Jakarta,2025-01-12,mandalajasmani@example.com,816703639,1
CUST0688,Jaga,36,1,Papua Barat,2024-11-22,wasishutagalung@example.org,8001846038,0
CUST0689,Wahyu,55,1,Kalimantan Tengah,2024-07-20,wahyu_93@example.com,882315176,1
CUST0690,Clara,18,0,Gorontalo,2024-02-16,clara_1@example.com,88870646610,1
CUST0691,Elvina,32,0,Sulawesi Utara,2024-08-04,443elvina@example.com,84736764699,1
CUST0692,Kasiyah,18,0,Jambi,2024-04-13,865kasiyah@example.com,869825404,1
CUST0693,Cakrabirawa,27,1,Banten,2025-02-18,asaragih@example.net,895774125,0
CUST0694,Adiarja,44,1,Papua Barat,2025-06-23,adiarja_50@example.com,804009508,0
CUST0695,Putu,19,1,Jambi,2025-08-15,573putu@example.com,807729943,1
CUST0696,Melinda,65,0,Jambi,2024-01-05,sinagamahesa@example.org,82287594507,1
CUST0697,Eka,53,1,Bali,2025-09-01,eka_40@example.com,8160778839,1
CUST0698,Fathonah,49,0,Bengkulu,2025-08-31,rajatabakianto@example.org,828083699871,1
CUST0699,Yoga,45,1,Kalimantan Timur,2024-04-26,kawayadongoran@example.com,895059196381,1
CUST0700,Leo,50,1,Kepulauan Riau,2024-07-19,asmadimegantara@example.com,867258473818,0
CUST0701,Padma,56,0,Sulawesi Barat,2025-05-02,937padma@example.com,84110152654,1
CUST0702,Hana,20,0,Jawa Tengah,2025-01-03,hana611@example.com,853585286,1
CUST0703,Maryadi,51,1,Jambi,2024-04-13,maryadi_37@example.com,815004463,1
CUST0704,Talia,52,0,DKI Jakarta,2024-03-23,putu80@example.org,808950494,0
CUST0705,Karen,37,0,Jawa Timur,2024-08-10,535karen@example.com,846176015737,1
CUST0706,Carla,41,0,Lampung,2024-04-11,carla92@example.com,88670205486,1
CUST0707,Waluyo,38,1,Sumatera Utara,2024-04-17,mtamba@example.com,826168202128,0
CUST0708,Safina,47,0,Banten,2024-02-04,bambang52@example.net,839301635,1
CUST0709,Elisa,62,0,Kalimantan Barat,2024-12-04,iswahyudimartaka@example.net,883761055,1
CUST0710,Cagak,33,1,Sumatera Barat,2025-08-05,532cagak@example.com,834728012,1
CUST0711,Putri,32,0,Papua Barat,2025-08-28,23putri@example.com,84579835662,1
CUST0712,Panca,60,1,Riau,2025-07-02,ihutagalung@example.com,81112062265,1
CUST0713,Harjasa,47,1,Bali,2025-02-22,mahendragina@example.org,886567232085,1
CUST0714,Nilam,21,0,Kalimantan Timur,2025-05-09,rafidhutasoit@example.net,80874483732,1
CUST0715,Jane,26,0,Papua Barat,2024-02-13,jane_31@example.com,876381976,1
CUST0716,Kiandra,57,0,DI Yogyakarta,2025-04-02,241kiandra@example.com,84780209256,1
CUST0717,Dewi,42,0,Jambi,2024-06-13,anggriawanasmadi@example.org,817589292209,1
CUST0718,Azalea,40,0,Jambi,2024-12-23,handayanigandi@example.com,856761900032,1
CUST0719,Farhunnisa,45,0,Kalimantan Timur,2024-09-10,pertiwiumaya@example.net,826855119118,0
CUST0720,Caturangga,21,1,Nusa Tenggara Barat,2025-06-10,utamiciaobella@example.org,8835787473,1
CUST0721,Yessi,28,0,Jawa Tengah,2025-02-21,kuswandaridalima@example.net,851615395,0
CUST0722,Asirwada,42,1,Kepulauan Bangka Belitung,2023-11-13,umegantara@example.net,881691858,1
CUST0723,Cemani,51,1,Kepulauan Riau,2025-09-15,opungsantoso@example.org,86797399916,0
CUST0724,Ayu,41,0,Sulawesi Selatan,2025-03-05,pastuti@example.net,842274101,1
CUST0725,Umaya,47,1,Banten,2024-05-17,wijayaviman@example.net,8417551424,1
CUST0726,Irma,31,0,Kepulauan Riau,2024-04-26,irma_29@example.com,808725645621,0
CUST0727,Kamila,21,0,Jawa Barat,2025-06-20,putri22@example.org,8071931616,1
CUST0728,Oni,21,0,Nusa Tenggara Barat,2024-10-06,hlestari@example.org,804991340,1
CUST0729,Yani,25,0,Bengkulu,2023-12-25,alika09@example.com,872626166,0
CUST0730,Galur,38,1,Sumatera Selatan,2024-09-18,galur_37@example.com,80496762480,1
CUST0731,Banawi,20,1,Sumatera Barat,2024-07-04,zulkarnainellis@example.net,899541795,0
CUST0732,Vanya,39,0,Sulawesi Utara,2025-03-10,inapertiwi@example.net,8765545919,0
CUST0733,Michelle,41,0,DI Yogyakarta,2024-04-01,budimanparman@example.org,874704018,0
CUST0734,Gamblang,64,1,Papua Barat,2024-12-15,galuh31@example.net,8678365470,0
CUST0735,Shakila,42,0,Sumatera Barat,2024-01-22,novitasarilukman@example.org,8284446633,0
CUST0736,Dian,43,0,Kalimantan Tengah,2023-11-17,wulan20@example.net,8672756228,1
CUST0737,Citra,25,0,Kalimantan Tengah,2024-10-11,sarahfirmansyah@example.org,897046833,0
CUST0739,Mulyono,24,1,Kalimantan Barat,2024-10-31,mulyono_17@example.com,816090025,1
CUST0740,Amalia,54,0,Sulawesi Tengah,2024-11-05,amalia725@example.com,8764210445,1
CUST0741,Julia,55,0,Jawa Barat,2024-11-07,dharyanto@example.com,83962790748,1
CUST0742,Cengkal,41,1,Jawa Tengah,2025-02-05,dodowibisono@example.org,844962659438,1
CUST0743,Aisyah,41,0,Sumatera Utara,2024-11-07,aisyah_93@example.com,858705112293,0
CUST0744,Dalima,28,0,Lampung,2024-06-03,usimbolon@example.net,823873398,0
CUST0745,Cahyadi,27,1,Sulawesi Selatan,2025-05-19,cahyadi_58@example.com,856994088547,1
CUST0746,Gada,37,1,Lampung,2024-12-14,dhabibi@example.com,886957090,1
CUST0747,Nilam,41,0,Maluku Utara,2025-04-16,citraprabowo@example.org,86848771857,1
CUST0748,Tantri,50,0,Banten,2024-08-18,tantri_19@example.com,8862206790,1
CUST0749,Vinsen,54,1,Sumatera Utara,2023-10-25,vinsen_51@example.com,877845360932,1
CUST0750,Darmana,19,1,Lampung,2024-06-14,bsuryono@example.com,8188573513,1
CUST0751,Harjo,35,1,Kalimantan Barat,2023-12-28,dartono62@example.net,869852943,1
CUST0752,Puput,60,0,DKI Jakarta,2025-05-16,830puput@example.com,888557859258,0
CUST0753,Lanang,54,1,Papua,2025-05-19,eandriani@example.net,85464276586,0
CUST0754,Ajiman,32,1,Kalimantan Tengah,2025-05-14,damarhardiansyah@example.net,8181142457,1
CUST0755,Devi,37,0,Sulawesi Tenggara,2023-12-14,799devi@example.com,8230343825,1
CUST0756,Olivia,27,0,Banten,2024-09-03,650olivia@example.com,876164272623,1
CUST0757,Karsa,18,1,Kalimantan Selatan,2024-02-16,608karsa@example.com,8219248831,0
CUST0758,Slamet,40,1,Kepulauan Bangka Belitung,2024-05-01,mmaryadi@example.org,888518829,0
CUST0759,Zelda,60,0,Banten,2025-07-14,ndongoran@example.org,866263295,1
CUST0760,Safina,34,0,Sulawesi Barat,2024-06-03,wijayantialika@example.org,8390146803,1
CUST0761,Intan,58,0,Riau,2024-04-22,rusmanrajasa@example.org,8650147872,1
CUST0762,Jayeng,41,1,Sulawesi Tenggara,2024-05-06,jayeng_70@example.com,81210847202,0
CUST0763,Karman,29,1,Jawa Barat,2024-03-06,818karman@example.com,86039828212,0
CUST0764,Irfan,42,1,Sulawesi Barat,2024-12-16,irfan_91@example.com,826879745362,0
CUST0765,Among,32,1,Kepulauan Bangka Belitung,2025-03-31,gamanhutapea@example.com,8915162914,1
CUST0766,Putri,60,0,Kalimantan Selatan,2025-07-10,halimahcager@example.org,8869484756,1
CUST0767,Irfan,46,1,Kepulauan Riau,2025-01-12,irfan_68@example.com,894715081,1
CUST0768,Ika,39,0,Lampung,2025-05-27,luhungsaefullah@example.net,817496131260,1
CUST0769,Lidya,21,0,Bengkulu,2025-04-10,tharyanto@example.org,8022421807,1
CUST0770,Bella,29,0,DKI Jakarta,2024-05-11,winarnofathonah@example.net,88869360227,1
CUST0771,Bakianto,51,1,Maluku,2025-01-02,banara24@example.org,833704233008,1
CUST0772,Tania,41,0,Nusa Tenggara Timur,2024-05-03,tania413@example.com,859532978460,0
CUST0773,Manah,59,1,Sumatera Barat,2025-04-22,manah_69@example.com,8189245083,1
CUST0774,Eka,59,0,Aceh,2023-11-29,471eka@example.com,895515915,1
CUST0775,Tedi,57,1,Banten,2024-04-27,hartatiwasis@example.net,8833792563,1
CUST0776,Nilam,35,0,Bali,2024-06-22,drahmawati@example.net,8060855706,1
CUST0777,Icha,62,0,Kalimantan Utara,2024-12-11,yhalimah@example.net,81345990329,1
CUST0778,Embuh,41,1,Papua,2024-06-02,among30@example.net,8135942920,1
CUST0779,Eman,49,1,Jambi,2025-07-14,eman593@example.com,8674755381,0
CUST0780,Hadi,33,1,Sulawesi Barat,2023-10-21,hadi_56@example.com,810877392,0
CUST0781,Yance,22,0,Aceh,2024-05-06,ramadanmartana@example.org,8731207369,1
CUST0782,Hardi,61,1,Papua,2024-04-19,jessicamahendra@example.org,822028772862,0
CUST0783,Carla,28,0,Gorontalo,2024-03-06,rmandasari@example.com,89802412289,1
CUST0784,Indah,44,0,Banten,2024-03-23,tantrirajata@example.net,869219285856,0
CUST0785,Ella,19,0,Kalimantan Tengah,2025-09-14,habibielon@example.org,8991135536,1
CUST0786,Maryanto,58,1,Jawa Tengah,2024-04-11,tira25@example.net,8805105835,1
CUST0787,Tantri,30,0,Lampung,2025-01-30,yessioktaviani@example.org,8876272379,0
CUST0788,Panca,53,1,Sulawesi Utara,2023-10-07,mandalairsad@example.net,807605501418,0
CUST0789,Zahra,39,0,Banten,2024-10-30,agustinaenteng@example.com,8611018654,0
CUST0790,Yance,30,0,Sulawesi Selatan,2024-10-24,lailasarigaiman@example.com,894545524276,1
CUST0791,Harjo,44,1,Papua,2024-05-09,jinawizulaika@example.com,804008186,1
CUST0792,Paiman,22,1,DKI Jakarta,2023-10-07,cahyo81@example.net,807856715,1
CUST0793,Zalindra,27,0,Kepulauan Bangka Belitung,2024-11-10,rinijailani@example.com,858144790,1
CUST0794,Irsad,43,1,Sulawesi Tenggara,2024-02-18,76irsad@example.com,87412970276,0
CUST0795,Cindy,33,0,Nusa Tenggara Timur,2024-07-03,firgantorojinawi@example.org,879694495,1
CUST0796,Kartika,54,0,Kalimantan Selatan,2024-02-21,siregarhasta@example.com,872790807544,0
CUST0797,Kayun,23,1,Jawa Timur,2025-04-22,eprasetya@example.org,803884526,1
CUST0798,Tami,47,0,Kalimantan Timur,2024-03-11,tami657@example.com,872205052,1
CUST0799,Ratna,28,0,Jawa Timur,2024-11-28,latika64@example.com,87084871353,1
CUST0800,Jagaraga,41,1,Bengkulu,2024-08-19,laraswijaya@example.org,85760582857,0
CUST0801,Lukita,50,1,Bali,2024-04-23,unggul18@example.com,822523305165,1
CUST0802,Karen,46,0,Kalimantan Selatan,2024-12-26,197karen@example.com,830127543,1
CUST0803,Gabriella,55,0,Nusa Tenggara Timur,2025-08-13,bsantoso@example.com,855135196,1
CUST0804,Latika,49,0,Jawa Timur,2024-07-25,jumari71@example.org,80501083075,1
CUST0805,Wahyu,59,1,Kepulauan Riau,2024-07-16,wahyu572@example.com,83883908996,0
CUST0806,Vicky,29,0,Sumatera Selatan,2025-02-16,qorinapitupulu@example.net,869329753,1
CUST0807,Cayadi,34,1,Papua Barat,2024-08-05,61cayadi@example.com,829097499,0
CUST0808,Ifa,52,0,Papua Barat,2025-07-21,ifa523@example.com,865214877,1
CUST0809,Wasis,31,1,Sulawesi Barat,2025-06-23,belindaramadan@example.com,855320071,0
CUST0810,Jayeng,43,1,Jambi,2023-11-24,eyuniar@example.org,855957372,1
CUST0811,Nilam,48,0,Kalimantan Barat,2025-08-02,hasnauwais@example.org,82375631588,1
CUST0812,Halim,44,1,Kalimantan Utara,2025-06-21,halim_85@example.com,8331134183,1
CUST0813,Nabila,60,0,DI Yogyakarta,2024-08-06,jarwa62@example.com,866139326,1
CUST0814,Viman,63,1,Kalimantan Utara,2025-08-04,inasyiah@example.org,8354650290,0
CUST0815,Michelle,20,0,Riau,2024-10-14,michelle910@example.com,864300262,0
CUST0816,Melinda,64,0,Banten,2023-11-12,11melinda@example.com,859852123933,1
CUST0817,Syahrini,63,0,Nusa Tenggara Timur,2024-06-26,pratamagatra@example.net,8875898692,1
CUST0818,Sabar,41,1,Papua Barat,2024-12-12,melindanarpati@example.org,81276584519,1
CUST0819,Mulya,53,1,Papua,2024-02-13,mulya_72@example.com,8398216452,1
CUST0820,Raihan,48,1,Aceh,2024-09-01,warta50@example.com,8669427842,1
CUST0821,Nilam,48,0,Jawa Timur,2024-03-14,yulia90@example.net,858872748830,1
CUST0822,Febi,56,0,Lampung,2024-06-15,febi_15@example.com,845251267113,1
CUST0823,Drajat,48,1,Kalimantan Timur,2023-12-27,setiawannasim@example.net,82065914060,0
CUST0824,Kawaya,45,1,Sumatera Barat,2024-04-08,pzulkarnain@example.com,830332335658,1
CUST0825,Erik,28,1,Kalimantan Timur,2024-02-29,narpaticayadi@example.org,863247452,1
CUST0826,Pia,33,0,Kalimantan Utara,2024-04-11,533pia@example.com,823875757,1
CUST0827,Iriana,56,0,Banten,2024-04-12,gaimannababan@example.com,8796150235,1
CUST0828,Rini,39,0,Sulawesi Utara,2024-07-07,rini630@example.com,883661568528,1
CUST0829,Dewi,65,0,Sumatera Utara,2024-09-08,vivimaulana@example.com,8599983545,1
CUST0830,Faizah,40,0,Sumatera Utara,2025-06-10,susantimarsudi@example.org,8213605722,1
CUST0831,Kasiyah,56,0,Kalimantan Barat,2023-11-03,novamahendra@example.com,871439104,1
CUST0832,Ida,50,0,Bali,2024-11-04,suartiniharimurti@example.org,8593807183,1
CUST0833,Cager,45,1,Sulawesi Utara,2024-01-16,cager_96@example.com,875205918,1
CUST0834,Marwata,36,1,Kepulauan Riau,2025-09-20,yuliartikunthara@example.com,8397261952,1
CUST0835,Raisa,64,0,Kalimantan Barat,2024-11-24,982raisa@example.com,8230549642,0
CUST0836,Mahfud,38,1,Riau,2025-07-21,kasusra28@example.com,832255251,1
CUST0837,Novi,49,0,Nusa Tenggara Barat,2024-07-14,novi_55@example.com,8856031811,1
CUST0838,Ratih,30,0,Sumatera Utara,2023-09-25,fitria10@example.com,8559069198,1
CUST0839,Panca,58,1,Kepulauan Riau,2025-06-27,mnuraini@example.net,806628082,0
CUST0840,Galar,27,1,Jambi,2024-05-03,galar_38@example.com,861223351,1
CUST0841,Ciaobella,60,0,Nusa Tenggara Barat,2024-10-02,bambang40@example.org,845143427,1
CUST0842,Gabriella,30,0,Banten,2024-08-08,rezasihotang@example.net,879151819,0
CUST0843,Lidya,43,0,Maluku Utara,2024-02-28,dwimayasari@example.net,8103026968,1
CUST0844,Hani,28,0,Kepulauan Bangka Belitung,2024-03-17,hani996@example.com,8993009032,1
CUST0845,Parman,31,1,Papua,2023-11-24,yfirmansyah@example.net,834554940085,1
CUST0846,Sarah,21,0,Nusa Tenggara Barat,2024-04-21,sarah_9@example.com,8701575805,1
CUST0847,Kunthara,50,1,Bengkulu,2024-11-29,279kunthara@example.com,8926401344,1
CUST0848,Kania,49,0,Maluku,2025-01-31,kania854@example.com,85670442371,1
CUST0849,Tirta,18,1,Aceh,2024-03-21,tirta90@example.com,868087195436,1
CUST0850,Prayitna,41,1,Banten,2024-12-18,narjisaputra@example.org,844800866,0
CUST0851,Zelda,60,0,Bali,2024-09-10,zelda622@example.com,898867165,1
CUST0852,Titin,34,0,Kalimantan Tengah,2024-12-25,titin49@example.com,822152527,1
CUST0853,Zelda,21,0,Bengkulu,2024-03-27,oskardabukke@example.org,815777376,1
CUST0854,Restu,54,0,Papua Barat,2023-12-05,restu_3@example.com,8691945878,1
CUST0855,Hasna,50,0,Bengkulu,2024-02-16,hasna_56@example.com,846891616,0
CUST0856,Hasna,24,0,Maluku Utara,2023-11-26,tadriansyah@example.org,895047014,1
CUST0857,Jamalia,40,0,Kalimantan Timur,2024-08-14,mfirgantoro@example.org,866237363,1
CUST0858,Karen,23,0,Riau,2024-11-14,bahuwarna44@example.net,812614188697,1
CUST0859,Jefri,29,1,Papua Barat,2023-11-08,shutapea@example.org,851668585083,1
CUST0861,Jaya,52,1,Kepulauan Riau,2024-03-24,shastuti@example.org,819455865,1
CUST0862,Gawati,18,0,Banten,2024-01-16,gawati_15@example.com,813401534509,0
CUST0863,Gaduh,19,1,Kepulauan Bangka Belitung,2023-11-25,pratiwiharsana@example.org,899151747,1
CUST0864,Gina,33,0,Bali,2024-07-23,siska37@example.com,821981486806,0
CUST0865,Elvin,56,1,Jawa Barat,2025-06-11,danu77@example.net,85195272169,0
CUST0866,Caturangga,48,1,Nusa Tenggara Barat,2024-08-27,kenari87@example.com,835525756,0
CUST0867,Rama,20,1,Sumatera Utara,2025-04-06,embuh96@example.com,8036210068,1
CUST0868,Oliva,62,0,Kalimantan Timur,2024-04-27,kasiyahmaheswara@example.org,832881115612,1
CUST0869,Damar,26,1,DKI Jakarta,2024-03-17,hwaluyo@example.org,834532938,1
CUST0870,Fathonah,44,0,Sulawesi Utara,2023-12-08,whidayat@example.org,848899185,1
CUST0871,Raina,19,0,Jawa Tengah,2025-07-10,raina_23@example.com,82563159262,1
CUST0872,Yahya,31,1,Sulawesi Barat,2024-05-10,jumadiwibisono@example.org,85971790746,0
CUST0873,Halima,61,0,Aceh,2024-05-10,halima_97@example.com,870470819335,1
CUST0874,Calista,57,0,Sulawesi Selatan,2025-04-07,calista731@example.com,883733029943,1
CUST0875,Opung,23,1,Bali,2024-12-15,zwibowo@example.net,8562422845,1
CUST0876,Jinawi,33,1,Gorontalo,2023-11-13,jinawi_13@example.com,824813794104,1
CUST0877,Nilam,28,0,Papua,2024-08-07,nmulyani@example.com,8363534943,1
CUST0878,Warsita,48,1,Maluku,2024-04-18,edi31@example.org,80405869496,1
CUST0879,Julia,62,0,Banten,2024-03-13,gamani00@example.org,853696212,0
CUST0880,Eja,31,1,Riau,2024-05-21,eja_30@example.com,801586680322,1
CUST0881,Putri,30,0,Kepulauan Bangka Belitung,2025-08-15,711putri@example.com,86378169110,0
CUST0882,Among,33,1,Maluku,2024-12-20,among467@example.com,81723450913,1
CUST0883,Citra,27,0,Papua,2024-10-04,maryadisalsabila@example.com,803854312672,0
CUST0884,Yance,44,0,Sumatera Selatan,2025-02-23,liman86@example.com,806185421,1
CUST0885,Ridwan,54,1,Jawa Timur,2024-06-07,15ridwan@example.com,8376158167,1
CUST0886,Oni,20,0,Sulawesi Selatan,2024-09-29,zahrapradipta@example.org,841227171229,1
CUST0887,Virman,41,1,Banten,2025-08-29,shaniamustofa@example.com,83833992395,1
CUST0888,Gandewa,41,1,Sulawesi Tengah,2024-04-08,gandewa469@example.com,87050617081,1
CUST0889,Sakura,46,0,Papua Barat,2024-05-13,sakura508@example.com,845051910,0
CUST0890,Ophelia,27,0,Sumatera Barat,2024-08-26,wahyudinkariman@example.org,843903111,1
